Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
KAN,16,2013,-7.0,46.5,-16,-23.0,-1,1,0,0,IND,90.0,91.0,77.0,42.0,43.0,35.0,19.0,88.0,38.0,0.0,74.0,48.0,63.0,55.0,24.0,38.0,0,0,0,70.0,56.0,60.0,35.0,70.0,41.0,40.0,34.0,43.0,32.0,43.0,52.0,39.0,47.0,38.0,0.0,26.0,38.0,38.0,35.0,35.0,60.0,41.0,34.0,32.0,52.0
MIA,16,2013,-1.5,42.0,-19,-20.5,-1,0,0,0,BUF,60.0,54.0,45.0,38.0,61.0,26.0,23.0,49.0,37.0,48.0,65.0,0.0,22.0,51.0,35.0,47.0,1,0,0,30.0,35.0,23.0,100.0,60.0,80.0,45.0,36.0,22.0,9.0,66.0,64.0,32.0,13.0,72.0,49.0,12.0,44.0,43.0,50.0,100.0,23.0,80.0,36.0,9.0,64.0
MIN,16,2013,7.5,48.0,-28,-20.5,-1,0,0,0,CIN,25.0,33.0,44.0,52.0,33.0,11.0,41.0,11.0,22.0,70.0,35.0,40.0,66.0,53.0,30.0,6.0,1,0,0,70.0,73.0,68.0,48.0,38.0,44.0,64.0,78.0,50.0,46.0,65.0,63.0,86.0,45.0,83.0,88.0,42.0,70.0,77.0,55.0,48.0,68.0,44.0,78.0,46.0,63.0
NOR,16,2013,3.0,44.5,-4,-1.0,-1,0,0,0,CAR,80.0,76.0,84.0,81.0,60.0,54.0,78.0,54.0,100.0,52.0,74.0,60.0,13.0,52.0,82.0,82.0,1,0,0,80.0,84.0,37.0,82.0,57.0,68.0,62.0,98.0,53.0,12.0,59.0,70.0,98.0,31.0,71.0,41.0,84.0,63.0,69.0,25.0,82.0,37.0,68.0,98.0,12.0,70.0
NWE,16,2013,1.5,45.5,34,35.5,1,0,0,0,BAL,80.0,67.0,56.0,51.0,53.0,9.0,40.0,16.0,62.0,37.0,61.0,40.0,53.0,29.0,59.0,46.0,1,0,0,60.0,56.0,26.0,52.0,0.0,5.0,69.0,72.0,27.0,31.0,52.0,53.0,67.0,1.0,63.0,12.0,31.0,85.0,38.0,57.0,52.0,26.0,5.0,72.0,31.0,53.0
NYG,16,2013,9.0,47.0,3,12.0,1,0,0,0,DET,30.0,20.0,43.0,32.0,70.0,37.0,8.0,31.0,38.0,95.0,13.0,40.0,6.0,65.0,32.0,56.0,1,0,0,50.0,57.0,100.0,9.0,54.0,46.0,54.0,78.0,46.0,72.0,44.0,36.0,83.0,79.0,33.0,75.0,70.0,100.0,83.0,85.0,9.0,100.0,46.0,78.0,72.0,36.0
NYJ,16,2013,-1.5,41.5,11,9.5,1,1,0,0,CLE,40.0,16.0,54.0,21.0,62.0,48.0,27.0,63.0,32.0,100.0,52.0,11.0,67.0,96.0,0.0,34.0,0,0,0,20.0,29.0,23.0,57.0,43.0,8.0,75.0,70.0,31.0,52.0,49.0,59.0,38.0,32.0,86.0,73.0,14.0,18.0,62.0,67.0,57.0,23.0,8.0,70.0,52.0,59.0
OAK,16,2013,9.0,50.0,-13,-4.0,-1,0,0,0,SDG,20.0,23.0,64.0,52.0,37.0,80.0,18.0,30.0,44.0,75.0,35.0,28.0,74.0,70.0,20.0,35.0,1,0,0,50.0,60.0,71.0,26.0,47.0,51.0,22.0,63.0,88.0,64.0,12.0,24.0,100.0,86.0,0.0,41.0,100.0,42.0,63.0,57.0,26.0,71.0,51.0,63.0,64.0,24.0
PHI,16,2013,-3.0,53.5,43,40.0,1,1,0,0,CHI,60.0,55.0,0.0,100.0,44.0,40.0,38.0,29.0,59.0,30.0,26.0,34.0,100.0,60.0,52.0,5.0,0,0,0,60.0,55.0,77.0,0.0,78.0,52.0,0.0,0.0,71.0,62.0,51.0,56.0,78.0,91.0,15.0,54.0,63.0,38.0,59.0,37.0,0.0,77.0,52.0,0.0,62.0,56.0
PIT,16,2013,2.0,43.5,7,9.0,1,0,0,0,GNB,40.0,47.0,73.0,42.0,58.0,38.0,41.0,42.0,53.0,63.0,9.0,28.0,0.0,53.0,52.0,61.0,1,0,0,55.0,48.0,34.0,70.0,81.0,69.0,31.0,42.0,62.0,56.0,20.0,36.0,61.0,85.0,28.0,36.0,50.0,46.0,64.0,60.0,70.0,34.0,69.0,42.0,56.0,36.0
SDG,16,2013,-9.0,50.0,13,4.0,1,1,0,0,OAK,50.0,60.0,100.0,86.0,0.0,41.0,100.0,42.0,63.0,57.0,26.0,71.0,51.0,63.0,64.0,24.0,0,0,0,20.0,23.0,28.0,35.0,85.0,74.0,66.0,70.0,22.0,20.0,0.0,35.0,64.0,52.0,37.0,80.0,18.0,30.0,44.0,75.0,35.0,28.0,74.0,70.0,20.0,35.0
SEA,16,2013,-9.0,42.5,-7,-16.0,-1,1,0,0,ARI,100.0,100.0,68.0,72.0,100.0,87.0,45.0,59.0,95.0,13.0,61.0,43.0,84.0,68.0,22.0,100.0,0,0,0,70.0,65.0,37.0,65.0,34.0,20.0,81.0,100.0,47.0,42.0,62.0,47.0,62.0,44.0,81.0,24.0,27.0,54.0,62.0,45.0,65.0,37.0,20.0,100.0,42.0,47.0
SFO,16,2013,-14.5,46.0,10,-4.5,-1,1,0,0,ATL,80.0,85.0,68.0,39.0,85.0,44.0,31.0,80.0,62.0,33.0,43.0,48.0,79.0,77.0,1.0,79.0,0,0,0,20.0,28.0,48.0,9.0,47.0,0.0,26.0,30.0,52.0,53.0,0.0,35.0,56.0,49.0,14.0,33.0,61.0,0.0,27.0,67.0,9.0,48.0,0.0,30.0,53.0,35.0
STL,16,2013,-3.5,43.0,10,6.5,1,1,0,0,TAM,40.0,48.0,42.0,37.0,35.0,41.0,17.0,36.0,26.0,28.0,70.0,51.0,49.0,68.0,15.0,32.0,0,0,0,20.0,32.0,37.0,30.0,44.0,36.0,51.0,62.0,34.0,0.0,52.0,51.0,58.0,3.0,52.0,77.0,0.0,51.0,18.0,25.0,30.0,37.0,36.0,62.0,0.0,51.0
TAM,16,2013,3.5,43.0,-10,-6.5,-1,0,0,0,STL,20.0,32.0,58.0,3.0,52.0,77.0,0.0,51.0,18.0,25.0,30.0,37.0,36.0,62.0,0.0,51.0,1,0,0,40.0,48.0,51.0,70.0,68.0,49.0,66.0,68.0,45.0,15.0,22.0,32.0,42.0,37.0,35.0,41.0,17.0,36.0,26.0,28.0,70.0,51.0,49.0,68.0,15.0,32.0
TEN,16,2013,-4.0,44.0,4,0.0,0,0,0,0,JAX,30.0,42.0,52.0,42.0,56.0,64.0,71.0,73.0,48.0,60.0,30.0,51.0,44.0,48.0,31.0,58.0,1,0,0,20.0,0.0,17.0,4.0,18.0,4.0,47.0,30.0,13.0,19.0,17.0,39.0,24.0,0.0,37.0,51.0,0.0,18.0,0.0,63.0,4.0,17.0,4.0,30.0,19.0,39.0
WAS,16,2013,2.5,51.0,-1,1.5,1,1,0,0,DAL,10.0,14.0,68.0,58.0,27.0,62.0,60.0,71.0,64.0,72.0,30.0,31.0,84.0,60.0,41.0,37.0,0,0,0,50.0,53.0,51.0,13.0,80.0,24.0,16.0,33.0,67.0,40.0,19.0,0.0,44.0,63.0,6.0,54.0,20.0,15.0,1.0,25.0,13.0,51.0,24.0,33.0,40.0,0.0
ARI,2,2014,-2.0,42.5,11,9.0,1,0,0,0,NYG,100.0,52.0,60.0,59.0,68.0,36.0,65.0,46.0,73.0,62.0,0.0,60.0,45.0,86.0,52.0,66.0,1,0,0,0.0,12.0,60.0,20.0,16.0,15.0,81.0,73.0,9.0,4.0,4.0,33.0,7.0,5.0,32.0,15.0,25.0,0.0,5.0,75.0,20.0,60.0,15.0,73.0,4.0,33.0
ATL,2,2014,6.0,49.0,-14,-8.0,-1,0,0,0,CIN,100.0,55.0,60.0,100.0,30.0,91.0,79.0,9.0,70.0,38.0,0.0,80.0,52.0,39.0,100.0,36.0,1,0,0,100.0,62.0,100.0,60.0,30.0,29.0,34.0,63.0,64.0,54.0,69.0,37.0,53.0,54.0,65.0,59.0,35.0,34.0,41.0,25.0,60.0,100.0,29.0,63.0,54.0,37.0
BAL,2,2014,-2.5,44.0,20,17.5,1,1,1,0,PIT,0.0,38.0,47.0,35.0,46.0,41.0,66.0,65.0,59.0,75.0,0.0,40.0,37.0,71.0,63.0,46.0,0,1,0,100.0,55.0,40.0,60.0,59.0,55.0,2.0,11.0,69.0,78.0,42.0,79.0,67.0,86.0,43.0,74.0,43.0,83.0,73.0,62.0,60.0,40.0,55.0,11.0,78.0,79.0
BUF,2,2014,-1.5,42.5,19,17.5,1,1,0,0,MIA,100.0,55.0,53.0,64.0,41.0,88.0,43.0,43.0,36.0,25.0,40.0,80.0,90.0,67.0,11.0,33.0,0,0,0,100.0,73.0,80.0,80.0,74.0,89.0,39.0,66.0,42.0,12.0,71.0,70.0,53.0,37.0,86.0,6.0,78.0,64.0,59.0,62.0,80.0,80.0,89.0,66.0,12.0,70.0
CAR,2,2014,-2.5,44.0,17,14.5,1,1,0,0,DET,100.0,61.0,87.0,34.0,69.0,74.0,54.0,29.0,64.0,12.0,60.0,80.0,47.0,59.0,28.0,91.0,0,0,0,100.0,88.0,80.0,40.0,19.0,27.0,84.0,85.0,96.0,67.0,91.0,96.0,93.0,68.0,95.0,85.0,100.0,75.0,95.0,25.0,40.0,80.0,27.0,85.0,67.0,96.0
CHI,2,2014,7.0,47.5,8,15.0,1,0,0,0,SFO,0.0,45.0,80.0,59.0,36.0,12.0,57.0,57.0,64.0,75.0,20.0,60.0,33.0,10.0,67.0,89.0,1,0,0,100.0,70.0,80.0,60.0,56.0,55.0,16.0,45.0,96.0,19.0,81.0,61.0,40.0,54.0,43.0,54.0,86.0,19.0,37.0,0.0,60.0,80.0,55.0,45.0,19.0,61.0
CIN,2,2014,-6.0,49.0,14,8.0,1,1,0,0,ATL,100.0,62.0,53.0,54.0,65.0,59.0,35.0,34.0,41.0,25.0,60.0,100.0,29.0,63.0,54.0,37.0,0,0,0,100.0,55.0,80.0,0.0,71.0,52.0,28.0,39.0,100.0,100.0,46.0,36.0,60.0,100.0,30.0,91.0,79.0,9.0,70.0,38.0,0.0,80.0,52.0,39.0,100.0,36.0
CLE,2,2014,6.0,48.5,2,8.0,1,1,0,0,NOR,0.0,45.0,33.0,57.0,14.0,26.0,17.0,57.0,27.0,38.0,60.0,40.0,89.0,45.0,21.0,22.0,0,0,0,0.0,45.0,100.0,20.0,72.0,61.0,29.0,48.0,54.0,64.0,0.0,0.0,53.0,70.0,0.0,9.0,91.0,21.0,30.0,62.0,20.0,100.0,61.0,48.0,64.0,0.0
DAL,2,2014,3.5,49.5,16,19.5,1,0,0,0,TEN,0.0,30.0,60.0,57.0,46.0,46.0,81.0,14.0,63.0,100.0,20.0,40.0,55.0,45.0,39.0,81.0,1,0,0,100.0,79.0,20.0,80.0,57.0,73.0,50.0,78.0,79.0,35.0,100.0,86.0,100.0,43.0,77.0,100.0,61.0,100.0,83.0,12.0,80.0,20.0,73.0,78.0,35.0,86.0
DEN,2,2014,-11.5,50.5,7,-4.5,-1,1,0,0,KAN,100.0,62.0,67.0,40.0,48.0,65.0,71.0,61.0,40.0,25.0,60.0,80.0,41.0,84.0,40.0,29.0,0,0,0,0.0,21.0,20.0,80.0,50.0,22.0,43.0,27.0,0.0,14.0,21.0,65.0,0.0,23.0,57.0,0.0,0.0,39.0,17.0,88.0,80.0,20.0,22.0,27.0,14.0,65.0
DET,2,2014,2.5,44.0,-17,-14.5,-1,0,0,0,CAR,100.0,88.0,93.0,68.0,95.0,85.0,100.0,75.0,95.0,25.0,40.0,80.0,27.0,85.0,67.0,96.0,1,0,0,100.0,61.0,80.0,60.0,38.0,47.0,5.0,59.0,76.0,28.0,69.0,91.0,87.0,34.0,69.0,74.0,54.0,29.0,64.0,12.0,60.0,80.0,47.0,59.0,28.0,91.0
GNB,2,2014,-7.5,46.0,7,-0.5,-1,1,0,0,NYJ,0.0,14.0,27.0,25.0,44.0,48.0,71.0,52.0,21.0,50.0,20.0,40.0,29.0,3.0,13.0,81.0,0,0,0,100.0,59.0,60.0,40.0,100.0,100.0,100.0,100.0,60.0,18.0,41.0,100.0,80.0,59.0,100.0,100.0,57.0,71.0,100.0,75.0,40.0,60.0,100.0,100.0,18.0,100.0
HOU,2,2014,-3.0,40.0,16,13.0,1,0,0,0,OAK,100.0,70.0,47.0,50.0,46.0,35.0,71.0,71.0,40.0,38.0,60.0,100.0,48.0,43.0,23.0,65.0,1,0,0,0.0,41.0,60.0,40.0,0.0,0.0,0.0,0.0,59.0,0.0,40.0,82.0,20.0,0.0,41.0,0.0,29.0,43.0,0.0,25.0,40.0,60.0,0.0,0.0,0.0,82.0
IND,2,2014,-3.0,54.0,-3,-6.0,-1,1,0,0,PHI,0.0,38.0,33.0,52.0,60.0,35.0,39.0,29.0,60.0,75.0,20.0,40.0,16.0,59.0,71.0,60.0,0,0,0,100.0,80.0,0.0,60.0,63.0,64.0,78.0,79.0,51.0,46.0,47.0,65.0,53.0,38.0,77.0,47.0,58.0,90.0,73.0,75.0,60.0,0.0,64.0,79.0,46.0,65.0
JAX,2,2014,6.0,42.5,-31,-25.0,-1,0,0,0,WAS,0.0,20.0,47.0,23.0,62.0,53.0,10.0,42.0,27.0,25.0,100.0,40.0,21.0,36.0,35.0,54.0,1,0,0,0.0,30.0,40.0,0.0,88.0,57.0,63.0,52.0,62.0,35.0,23.0,77.0,53.0,54.0,50.0,65.0,29.0,29.0,60.0,62.0,0.0,40.0,57.0,52.0,35.0,77.0
KAN,2,2014,11.5,50.5,-7,4.5,1,0,0,0,DEN,0.0,21.0,0.0,23.0,57.0,0.0,0.0,39.0,17.0,88.0,80.0,20.0,22.0,27.0,14.0,65.0,1,0,0,100.0,62.0,80.0,60.0,33.0,41.0,52.0,84.0,80.0,40.0,55.0,29.0,67.0,40.0,48.0,65.0,71.0,61.0,40.0,25.0,60.0,80.0,41.0,84.0,40.0,29.0
MIA,2,2014,1.5,42.5,-19,-17.5,-1,0,0,0,BUF,100.0,73.0,53.0,37.0,86.0,6.0,78.0,64.0,59.0,62.0,80.0,80.0,89.0,66.0,12.0,70.0,1,0,0,100.0,55.0,80.0,40.0,91.0,90.0,32.0,67.0,56.0,11.0,51.0,33.0,53.0,64.0,41.0,88.0,43.0,43.0,36.0,25.0,40.0,80.0,90.0,67.0,11.0,33.0
MIN,2,2014,5.5,48.5,-23,-17.5,-1,1,0,0,NWE,100.0,100.0,40.0,60.0,64.0,14.0,29.0,65.0,58.0,25.0,100.0,100.0,86.0,75.0,12.0,64.0,0,0,0,0.0,27.0,20.0,20.0,61.0,34.0,26.0,11.0,29.0,30.0,58.0,88.0,47.0,14.0,63.0,94.0,36.0,22.0,41.0,38.0,20.0,20.0,34.0,11.0,30.0,88.0
NOR,2,2014,-6.0,48.5,-2,-8.0,-1,0,0,0,CLE,0.0,45.0,53.0,70.0,0.0,9.0,91.0,21.0,30.0,62.0,20.0,100.0,61.0,48.0,64.0,0.0,1,0,0,0.0,45.0,40.0,60.0,98.0,89.0,41.0,45.0,58.0,21.0,31.0,22.0,33.0,57.0,14.0,26.0,17.0,57.0,27.0,38.0,60.0,40.0,89.0,45.0,21.0,22.0
NWE,2,2014,-5.5,48.5,23,17.5,1,0,0,0,MIN,0.0,27.0,47.0,14.0,63.0,94.0,36.0,22.0,41.0,38.0,20.0,20.0,34.0,11.0,30.0,88.0,1,0,0,100.0,100.0,100.0,100.0,90.0,86.0,65.0,75.0,82.0,12.0,75.0,64.0,40.0,60.0,64.0,14.0,29.0,65.0,58.0,25.0,100.0,100.0,86.0,75.0,12.0,64.0
NYG,2,2014,2.0,42.5,-11,-9.0,-1,1,0,0,ARI,0.0,12.0,7.0,5.0,32.0,15.0,25.0,0.0,5.0,75.0,20.0,60.0,15.0,73.0,4.0,33.0,0,0,0,100.0,52.0,60.0,0.0,55.0,45.0,89.0,86.0,76.0,52.0,63.0,66.0,60.0,59.0,68.0,36.0,65.0,46.0,73.0,62.0,0.0,60.0,45.0,86.0,52.0,66.0
NYJ,2,2014,7.5,46.0,-7,0.5,1,0,0,0,GNB,100.0,59.0,80.0,59.0,100.0,100.0,57.0,71.0,100.0,75.0,40.0,60.0,100.0,100.0,18.0,100.0,1,0,0,0.0,14.0,40.0,20.0,47.0,29.0,14.0,3.0,43.0,13.0,21.0,81.0,27.0,25.0,44.0,48.0,71.0,52.0,21.0,50.0,20.0,40.0,29.0,3.0,13.0,81.0
OAK,2,2014,3.0,40.0,-16,-13.0,-1,1,0,0,HOU,0.0,41.0,20.0,0.0,41.0,0.0,29.0,43.0,0.0,25.0,40.0,60.0,0.0,0.0,0.0,82.0,0,0,0,100.0,70.0,100.0,60.0,37.0,48.0,12.0,43.0,77.0,23.0,38.0,65.0,47.0,50.0,46.0,35.0,71.0,71.0,40.0,38.0,60.0,100.0,48.0,43.0,23.0,65.0
PHI,2,2014,3.0,54.0,3,6.0,1,0,0,0,IND,100.0,80.0,53.0,38.0,77.0,47.0,58.0,90.0,73.0,75.0,60.0,0.0,64.0,79.0,46.0,65.0,1,0,0,0.0,38.0,40.0,20.0,48.0,16.0,67.0,59.0,45.0,71.0,20.0,60.0,33.0,52.0,60.0,35.0,39.0,29.0,60.0,75.0,20.0,40.0,16.0,59.0,71.0,60.0
PIT,2,2014,2.5,44.0,-20,-17.5,-1,0,1,0,BAL,100.0,55.0,67.0,86.0,43.0,74.0,43.0,83.0,73.0,62.0,60.0,40.0,55.0,11.0,78.0,79.0,1,1,0,0.0,38.0,40.0,0.0,66.0,37.0,70.0,71.0,31.0,63.0,36.0,46.0,47.0,35.0,46.0,41.0,66.0,65.0,59.0,75.0,0.0,40.0,37.0,71.0,63.0,46.0
SDG,2,2014,5.5,44.0,9,14.5,1,1,0,0,SEA,0.0,48.0,40.0,32.0,41.0,64.0,54.0,35.0,27.0,38.0,40.0,100.0,14.0,55.0,34.0,48.0,0,0,0,100.0,86.0,80.0,60.0,86.0,97.0,53.0,71.0,79.0,19.0,57.0,87.0,73.0,56.0,75.0,52.0,48.0,29.0,79.0,50.0,60.0,80.0,97.0,71.0,19.0,87.0
SEA,2,2014,-5.5,44.0,-9,-14.5,-1,0,0,0,SDG,100.0,86.0,73.0,56.0,75.0,52.0,48.0,29.0,79.0,50.0,60.0,80.0,97.0,71.0,19.0,87.0,1,0,0,0.0,48.0,100.0,40.0,11.0,14.0,45.0,55.0,37.0,34.0,24.0,48.0,40.0,32.0,41.0,64.0,54.0,35.0,27.0,38.0,40.0,100.0,14.0,55.0,34.0,48.0
SFO,2,2014,-7.0,47.5,-8,-15.0,-1,1,0,0,CHI,100.0,70.0,40.0,54.0,43.0,54.0,86.0,19.0,37.0,0.0,60.0,80.0,55.0,45.0,19.0,61.0,0,0,0,0.0,45.0,60.0,20.0,68.0,33.0,9.0,10.0,49.0,67.0,44.0,89.0,80.0,59.0,36.0,12.0,57.0,57.0,64.0,75.0,20.0,60.0,33.0,10.0,67.0,89.0
STL,2,2014,5.5,38.0,2,7.5,1,0,0,0,TAM,0.0,0.0,60.0,36.0,40.0,86.0,35.0,71.0,42.0,75.0,0.0,0.0,25.0,14.0,36.0,88.0,1,0,0,0.0,39.0,40.0,20.0,95.0,41.0,62.0,53.0,31.0,9.0,24.0,72.0,13.0,31.0,66.0,26.0,71.0,46.0,36.0,88.0,20.0,40.0,41.0,53.0,9.0,72.0
TAM,2,2014,-5.5,38.0,-2,-7.5,-1,1,0,0,STL,0.0,39.0,13.0,31.0,66.0,26.0,71.0,46.0,36.0,88.0,20.0,40.0,41.0,53.0,9.0,72.0,0,0,0,0.0,0.0,0.0,0.0,35.0,25.0,10.0,14.0,25.0,36.0,18.0,88.0,60.0,36.0,40.0,86.0,35.0,71.0,42.0,75.0,0.0,0.0,25.0,14.0,36.0,88.0
TEN,2,2014,-3.5,49.5,-16,-19.5,-1,1,0,0,DAL,100.0,79.0,100.0,43.0,77.0,100.0,61.0,100.0,83.0,12.0,80.0,20.0,73.0,78.0,35.0,86.0,0,0,0,0.0,30.0,40.0,20.0,84.0,55.0,44.0,45.0,19.0,39.0,4.0,81.0,60.0,57.0,46.0,46.0,81.0,14.0,63.0,100.0,20.0,40.0,55.0,45.0,39.0,81.0
WAS,2,2014,-6.0,42.5,31,25.0,1,1,0,0,JAX,0.0,30.0,53.0,54.0,50.0,65.0,29.0,29.0,60.0,62.0,0.0,40.0,57.0,52.0,35.0,77.0,0,0,0,0.0,20.0,40.0,100.0,22.0,21.0,37.0,36.0,53.0,35.0,49.0,54.0,47.0,23.0,62.0,53.0,10.0,42.0,27.0,25.0,100.0,40.0,21.0,36.0,35.0,54.0
ARI,3,2014,3.0,42.0,9,12.0,1,1,0,0,SFO,100.0,80.0,50.0,54.0,74.0,41.0,61.0,34.0,59.0,25.0,20.0,54.0,53.0,91.0,32.0,46.0,0,0,0,50.0,68.0,62.0,40.0,51.0,61.0,45.0,77.0,33.0,28.0,53.0,69.0,62.0,69.0,64.0,67.0,96.0,34.0,65.0,50.0,40.0,62.0,61.0,77.0,28.0,69.0
ATL,3,2014,-6.0,46.0,42,36.0,1,1,1,0,TAM,50.0,49.0,46.0,100.0,0.0,68.0,53.0,10.0,45.0,67.0,0.0,77.0,49.0,31.0,100.0,4.0,0,1,0,0.0,53.0,69.0,30.0,79.0,63.0,62.0,57.0,18.0,1.0,31.0,64.0,23.0,64.0,61.0,26.0,80.0,40.0,44.0,75.0,30.0,69.0,63.0,57.0,1.0,64.0
BAL,3,2014,-2.0,41.5,2,0.0,0,0,0,0,CLE,50.0,81.0,69.0,42.0,46.0,32.0,67.0,52.0,63.0,42.0,20.0,77.0,60.0,75.0,50.0,45.0,1,0,0,50.0,63.0,69.0,50.0,69.0,83.0,13.0,34.0,35.0,21.0,43.0,15.0,35.0,52.0,7.0,34.0,38.0,35.0,30.0,25.0,50.0,69.0,83.0,34.0,21.0,15.0
BUF,3,2014,-2.5,45.5,-12,-14.5,-1,1,0,0,SDG,100.0,93.0,50.0,75.0,71.0,73.0,38.0,61.0,49.0,17.0,60.0,92.0,80.0,79.0,11.0,30.0,0,0,0,50.0,75.0,92.0,40.0,0.0,24.0,7.0,62.0,59.0,56.0,20.0,54.0,92.0,41.0,8.0,55.0,80.0,38.0,51.0,33.0,40.0,92.0,24.0,62.0,56.0,54.0
CAR,3,2014,-3.0,42.0,-18,-21.0,-1,1,0,0,PIT,100.0,95.0,69.0,42.0,84.0,63.0,38.0,34.0,62.0,0.0,70.0,62.0,32.0,77.0,43.0,72.0,0,0,0,50.0,41.0,62.0,30.0,61.0,51.0,18.0,18.0,32.0,76.0,35.0,88.0,42.0,98.0,51.0,72.0,59.0,77.0,66.0,83.0,30.0,62.0,51.0,18.0,76.0,88.0
CHI,3,2014,2.5,44.0,8,10.5,1,0,0,0,NYJ,50.0,71.0,54.0,54.0,34.0,12.0,50.0,35.0,44.0,33.0,50.0,77.0,16.0,27.0,55.0,77.0,1,0,0,50.0,61.0,69.0,60.0,67.0,100.0,90.0,100.0,26.0,7.0,33.0,64.0,73.0,52.0,84.0,87.0,67.0,52.0,76.0,67.0,60.0,69.0,100.0,100.0,7.0,64.0
CIN,3,2014,-6.5,42.5,26,19.5,1,1,0,0,TEN,100.0,92.0,65.0,95.0,76.0,52.0,44.0,54.0,70.0,8.0,50.0,100.0,59.0,71.0,83.0,33.0,0,0,0,50.0,64.0,54.0,80.0,60.0,57.0,31.0,38.0,35.0,44.0,83.0,100.0,38.0,72.0,86.0,74.0,41.0,61.0,68.0,33.0,80.0,54.0,57.0,38.0,44.0,100.0
CLE,3,2014,2.0,41.5,-2,0.0,0,1,0,0,BAL,50.0,63.0,35.0,52.0,7.0,34.0,38.0,35.0,30.0,25.0,50.0,69.0,83.0,34.0,21.0,15.0,0,0,0,50.0,81.0,77.0,20.0,52.0,60.0,53.0,75.0,31.0,50.0,62.0,45.0,69.0,42.0,46.0,32.0,67.0,52.0,63.0,42.0,20.0,77.0,60.0,75.0,50.0,45.0
DAL,3,2014,-1.5,44.0,3,1.5,1,0,0,0,STL,50.0,71.0,100.0,57.0,26.0,45.0,96.0,45.0,69.0,75.0,30.0,46.0,96.0,65.0,22.0,69.0,1,0,0,50.0,29.0,46.0,10.0,33.0,38.0,8.0,20.0,27.0,41.0,39.0,94.0,65.0,55.0,19.0,76.0,45.0,63.0,50.0,67.0,10.0,46.0,38.0,20.0,41.0,94.0
DEN,3,2014,4.5,48.5,-6,-1.5,-1,0,0,0,SEA,100.0,83.0,38.0,79.0,54.0,58.0,69.0,11.0,41.0,33.0,50.0,85.0,37.0,72.0,50.0,14.0,1,0,0,50.0,79.0,77.0,40.0,100.0,84.0,81.0,74.0,81.0,12.0,32.0,61.0,19.0,97.0,80.0,49.0,47.0,0.0,61.0,58.0,40.0,77.0,84.0,74.0,12.0,61.0
DET,3,2014,-2.5,52.5,12,9.5,1,1,0,0,GNB,50.0,69.0,77.0,64.0,100.0,62.0,89.0,97.0,84.0,58.0,60.0,62.0,21.0,97.0,81.0,79.0,0,0,0,50.0,47.0,46.0,30.0,32.0,26.0,31.0,16.0,54.0,47.0,57.0,90.0,38.0,49.0,64.0,33.0,80.0,38.0,46.0,50.0,30.0,46.0,26.0,16.0,47.0,90.0
GNB,3,2014,2.5,52.5,-12,-9.5,-1,0,0,0,DET,50.0,47.0,38.0,49.0,64.0,33.0,80.0,38.0,46.0,50.0,30.0,46.0,26.0,16.0,47.0,90.0,1,0,0,50.0,69.0,62.0,60.0,14.0,21.0,100.0,97.0,48.0,81.0,69.0,79.0,77.0,64.0,100.0,62.0,89.0,97.0,84.0,58.0,60.0,62.0,21.0,97.0,81.0,79.0
HOU,3,2014,1.5,41.5,-13,-11.5,-1,0,0,0,NYG,100.0,100.0,81.0,56.0,30.0,58.0,94.0,98.0,43.0,8.0,30.0,100.0,79.0,57.0,4.0,45.0,1,0,0,0.0,21.0,69.0,50.0,6.0,17.0,71.0,68.0,9.0,22.0,41.0,51.0,38.0,17.0,51.0,30.0,45.0,5.0,35.0,100.0,50.0,69.0,17.0,68.0,22.0,51.0
IND,3,2014,-7.0,45.0,27,20.0,1,0,0,0,JAX,0.0,51.0,65.0,53.0,25.0,35.0,34.0,28.0,45.0,75.0,10.0,77.0,50.0,58.0,60.0,18.0,1,0,0,0.0,0.0,0.0,80.0,3.0,0.0,38.0,22.0,29.0,10.0,41.0,36.0,15.0,0.0,58.0,34.0,0.0,40.0,0.0,42.0,80.0,0.0,0.0,22.0,10.0,36.0
